user_id,title_id,watch_time_minutes,rating,watch_date
5457,917,69.6,,2024-11-07
3615,849,49.8,,2024-12-26
5286,1494,122.2,3.0,2023-06-11
6187,862,34.4,,2024-12-06
4150,1395,89.8,,2024-10-16
6718,1466,76.5,4.0,2024-12-17
3132,1777,160.0,,2024-12-28
6507,1826,74.8,4.0,2024-11-07
3578,532,78.0,4.0,2024-10-15
2578,1347,110.1,,2024-12-22
7860,1499,71.0,,2024-12-21
3,1348,122.6,,2024-12-22
8853,907,43.2,,2024-11-03
6362,1152,99.0,4.0,2023-10-12
2530,1079,126.6,1.0,2024-12-06
8640,970,88.2,,2024-12-15
9648,118,107.4,4.0,2024-10-29
6321,468,69.0,3.0,2024-11-28
4274,1540,59.8,4.0,2024-12-06
7797,1450,97.8,,2024-10-28
6279,722,72.2,,2023-12-04
457,1447,86.3,,2024-12-20
4576,1615,76.5,,2024-02-02
7556,1904,32.8,,2024-12-19
4359,1235,59.5,,2024-12-10
6591,257,180.0,,2024-11-17
4210,1205,64.0,4.0,2024-11-18
320,46,87.1,,2024-04-13
4678,689,91.4,,2024-12-23
6615,405,90.6,4.0,2024-12-27
3639,1510,125.1,,2024-12-31
2294,1020,81.9,4.0,2024-12-17
447,270,180.0,,2024-10-20
6264,1926,75.6,3.0,2024-12-19
8083,1305,81.9,,2024-11-10
674,1970,110.3,,2024-09-12
8461,1789,75.0,,2024-12-14
8593,1849,83.4,4.0,2024-09-01
8970,1639,122.5,4.0,2024-12-15
3669,673,101.5,2.0,2023-12-20
2074,675,51.6,2.0,2024-09-30
7645,1817,84.7,,2024-11-30
8067,1824,29.7,1.0,2024-10-21
2377,1748,66.7,,2024-12-29
7096,1308,55.0,,2024-10-27
9791,772,66.8,,2024-12-08
7361,1059,157.8,2.0,2024-12-27
163,618,83.9,2.0,2024-12-17
4814,1688,41.4,,2024-09-16
8226,1904,19.3,,2024-07-12
2701,1248,91.0,3.0,2024-12-24
8813,1408,73.9,5.0,2024-12-16
5344,468,55.0,2.0,2024-12-14
9229,1326,50.6,,2024-12-20
2395,1394,80.5,,2024-10-03
252,1983,56.8,,2024-12-04
7572,1333,89.9,2.0,2024-07-11
3183,240,180.0,,2024-11-24
2104,522,70.6,2.0,2024-12-22
9207,908,113.4,4.0,2024-12-14
7186,1153,34.3,,2024-06-04
6764,72,175.5,,2024-11-28
2766,1382,12.9,,2024-12-05
3255,613,101.1,,2024-09-15
3910,864,68.9,,2024-10-18
5568,745,71.6,,2024-11-19
5231,1265,31.0,,2024-12-17
520,305,111.5,4.0,2024-11-16
237,1955,96.7,,2024-12-31
2736,457,87.1,4.0,2024-11-26
736,1256,59.9,,2024-12-08
1200,1618,102.1,3.0,2024-12-07
3053,365,148.6,,2024-11-16
5698,503,61.0,,2024-10-29
9339,1199,105.5,,2024-12-10
7666,448,119.3,,2024-12-10
7473,1120,118.6,,2024-06-05
1587,1648,23.5,,2024-11-27
3986,209,58.9,,2024-11-02
9708,583,42.9,,2024-09-10
4258,1451,91.5,1.0,2024-12-28
7281,962,69.5,,2024-12-21
6776,185,67.9,,2024-12-26
5309,622,85.8,,2024-12-28
6634,928,26.8,,2024-12-05
8097,1941,77.8,2.0,2024-12-24
9612,1623,119.4,3.0,2024-12-16
6872,864,81.3,,2024-12-18
2286,1078,122.9,,2024-12-28
8215,643,14.2,,2024-12-26
6141,559,135.6,4.0,2024-11-22
325,840,120.6,3.0,2024-11-10
6137,449,89.8,,2024-12-13
7981,1068,91.1,4.0,2024-12-26
1636,705,82.3,,2024-10-14
2369,746,70.5,,2024-11-12
1015,57,67.4,,2024-11-17
1817,873,105.8,,2024-12-25
139,1872,75.9,,2024-12-21
9680,1644,61.2,,2024-12-09
9092,734,140.5,,2024-12-27
8987,1820,169.1,,2024-12-30
7550,644,122.1,,2024-12-30
9898,344,5.7,3.0,2024-12-30
137,1801,163.0,3.0,2024-05-23
832,1338,67.6,,2024-11-01
7323,1977,64.6,,2024-10-21
742,1751,80.8,,2024-12-15
1457,723,91.3,4.0,2024-12-09
965,871,98.8,,2024-12-18
1761,1427,57.3,,2024-12-28
1281,363,136.1,,2024-12-21
2419,11,35.0,,2024-12-26
8445,819,78.7,,2024-12-04
9423,603,95.5,,2024-12-30
3563,933,89.7,5.0,2024-11-05
2564,524,95.7,2.0,2024-12-01
5878,1718,122.3,4.0,2024-12-10
9177,745,70.9,,2024-12-31
4337,733,86.0,4.0,2024-10-30
6837,975,25.7,,2024-03-08
4522,70,145.1,3.0,2024-05-16
7611,1661,109.9,,2024-01-11
3865,162,159.8,4.0,2024-11-15
8961,879,70.5,,2024-12-18
6408,864,171.5,,2024-12-26
2681,753,25.2,,2024-12-19
4824,1878,68.2,,2024-12-30
3603,1699,105.5,,2024-12-24
6040,96,165.3,,2024-11-14
6485,1286,110.9,5.0,2024-12-18
9730,1805,108.9,3.0,2024-10-20
7562,822,137.0,,2024-12-29
3369,1392,48.7,,2024-06-01
1268,1284,130.4,,2024-12-14
1558,161,180.0,,2024-12-17
1749,553,131.5,,2024-11-26
3813,717,120.0,,2024-12-02
218,1326,47.0,,2024-12-23
9412,534,80.3,,2024-12-30
1614,1632,121.2,3.0,2024-12-21
9877,385,162.1,,2024-12-19
9194,830,39.6,3.0,2024-12-13
9678,1231,40.7,,2024-07-26
3576,1182,103.7,,2024-12-22
917,1288,97.9,,2024-12-29
6749,1765,107.6,,2024-10-07
8076,1493,87.7,,2024-12-02
5693,526,63.6,,2024-12-19
3553,968,90.0,,2024-11-09
2550,1841,57.5,,2024-12-01
1659,30,180.0,3.0,2023-06-25
4209,1470,67.1,,2024-11-24
943,180,75.9,,2024-11-29
3258,992,180.0,,2024-12-28
8425,363,100.1,2.0,2024-11-23
3754,1050,82.1,,2024-12-31
8234,1396,56.0,3.0,2024-11-20
7268,1455,134.8,,2024-12-01
3852,1645,117.2,3.0,2024-12-21
4392,271,180.0,,2024-12-17
6832,1384,61.3,,2024-11-25
4130,775,76.6,,2024-12-24
6760,1830,65.6,,2024-11-25
7790,567,68.2,2.0,2024-10-17
8855,1580,117.9,3.0,2024-12-02
9715,1666,105.5,,2024-12-24
7813,1532,76.0,,2024-11-22
1235,542,147.0,,2024-06-09
7339,1333,68.1,,2024-02-29
7735,339,60.8,,2024-12-29
483,1162,53.4,,2024-12-05
1545,851,79.8,,2024-12-19
6053,1736,125.7,,2024-12-20
549,1700,86.2,,2024-12-10
4511,202,30.1,,2024-12-05
5382,1350,130.1,,2024-12-17
6840,320,85.1,3.0,2023-04-22
2442,86,180.0,,2024-12-29
9984,1475,70.9,5.0,2024-10-22
3683,828,107.8,,2024-12-12
9926,1711,142.6,,2024-11-15
8447,776,37.9,,2024-11-10
7811,1666,83.6,4.0,2024-11-20
3231,1192,46.7,,2024-10-19
5570,1529,150.8,,2024-05-02
1748,203,88.3,,2024-11-26
7453,1560,53.2,,2024-12-13
703,16,132.5,,2024-12-28
9084,127,53.1,,2024-12-29
7862,1821,97.6,5.0,2024-08-03
9990,1211,27.6,,2024-11-10
9901,892,73.7,3.0,2024-10-28
5339,1399,64.1,3.0,2024-12-15
9183,477,118.0,1.0,2024-11-13
288,286,70.0,2.0,2024-10-26
4176,243,103.7,4.0,2024-12-05
5044,1746,88.3,4.0,2024-11-28
3488,1708,96.3,2.0,2024-09-20
7801,960,92.4,4.0,2024-11-26
2279,1322,113.9,4.0,2024-10-30
1226,434,52.2,3.0,2024-12-18
6844,270,95.5,2.0,2024-12-23
207,275,104.9,,2024-12-21
3339,1412,79.1,4.0,2024-12-06
9664,148,74.3,,2024-11-19
1299,503,89.1,,2024-12-09
672,122,50.8,,2024-11-09
5422,1305,71.0,4.0,2024-10-15
1973,1535,102.7,3.0,2024-10-27
154,589,55.3,,2024-12-31
8647,1970,9.8,3.0,2024-12-27
5197,1474,70.1,,2024-12-31
8390,1541,103.8,,2024-12-15
1767,1192,110.1,4.0,2024-11-07
250,1865,67.7,,2024-12-10
2807,1877,100.0,,2024-12-14
3393,1721,146.4,,2024-12-26
2597,1764,50.8,,2024-11-11
727,1916,107.0,4.0,2024-12-27
800,367,174.8,,2024-12-22
2646,770,69.6,,2024-12-26
5215,1948,104.9,4.0,2024-11-27
412,1332,97.0,2.0,2024-12-14
485,1187,35.4,,2024-10-15
7804,1600,47.2,3.0,2024-11-16
2107,115,94.6,,2024-12-17
5265,122,121.5,,2024-12-24
5691,153,79.7,,2024-12-14
9552,1644,85.6,3.0,2024-12-22
604,1491,84.1,,2024-11-23
1589,1045,136.0,,2023-09-30
2865,430,102.3,5.0,2024-12-07
4075,56,142.7,3.0,2024-12-07
505,323,135.3,,2024-11-10
6998,786,165.9,,2024-12-25
1641,1485,96.2,,2023-06-21
1718,1003,168.2,,2024-12-09
2128,183,44.0,,2024-12-08
301,1618,98.5,,2023-11-10
2905,1668,97.2,,2024-07-12
79,1623,107.1,2.0,2024-10-31
9363,305,107.9,4.0,2024-12-13
1319,483,15.1,5.0,2024-12-10
4750,698,31.9,,2024-12-15
6293,1514,62.0,5.0,2024-11-27
8644,1576,127.1,,2024-12-24
8806,1697,58.8,,2024-07-30
958,426,68.8,,2024-12-30
164,1800,85.0,4.0,2024-10-10
8212,1848,98.4,,2024-12-03
6334,1271,138.3,3.0,2024-12-17
4466,1502,125.3,1.0,2024-12-31
7451,102,77.0,,2024-12-28
6244,795,34.7,,2024-12-17
3381,707,55.1,,2024-08-25
2766,819,61.2,,2024-12-26
4738,120,54.1,,2024-03-15
9314,1108,51.8,5.0,2024-07-23
4640,1754,89.9,,2024-12-05
7917,907,54.7,,2024-11-06
7673,129,101.8,,2024-10-16
9820,813,20.7,4.0,2024-11-18
2377,1396,70.4,4.0,2024-12-30
7850,1295,41.6,4.0,2024-12-26
1615,800,80.1,,2024-12-29
9713,747,73.4,,2024-12-24
2792,1283,122.4,4.0,2024-12-31
7571,1958,42.3,,2024-12-11
16,256,108.4,,2024-12-31
5602,47,166.8,,2024-10-12
3090,1215,40.2,,2024-11-02
4655,234,58.7,3.0,2024-02-07
8326,1226,40.4,,2024-12-14
4518,1603,81.0,2.0,2024-09-28
5013,1529,20.8,2.0,2024-12-16
8238,1153,43.0,,2024-12-25
3306,550,61.6,4.0,2024-12-23
2852,1766,64.1,,2024-12-27
7680,1613,53.6,,2024-12-29
8046,1444,30.8,5.0,2024-11-19
6018,364,52.3,4.0,2024-12-22
8786,1561,123.0,4.0,2024-08-30
9586,677,85.1,,2024-12-22
8922,910,112.9,4.0,2024-12-16
6717,451,134.7,4.0,2024-12-11
1130,326,105.0,,2024-04-15
502,1247,59.8,5.0,2024-12-30
8958,1097,45.4,,2024-11-20
7818,1225,67.6,,2024-10-23
5507,1634,15.8,,2024-11-14
5109,281,180.0,3.0,2024-09-06
6052,1618,59.6,,2024-03-16
133,786,85.6,,2024-11-13
9486,1016,161.1,,2024-11-01
6668,1384,5.2,4.0,2024-02-10
4517,175,115.6,,2024-10-16
6507,1408,53.3,,2024-11-08
2819,635,72.3,2.0,2024-11-29
5697,1871,63.5,,2024-11-22
5477,1296,52.1,,2024-06-09
637,995,78.4,,2024-12-23
3388,1324,52.3,5.0,2024-05-23
1731,3,80.2,,2024-12-23
9605,791,47.5,,2024-12-27
8251,1561,120.5,,2024-12-25
5449,109,94.8,,2024-11-24
4405,1282,100.2,,2024-12-14
6171,590,52.9,,2024-12-23
7906,86,64.6,3.0,2024-11-05
2655,175,180.0,5.0,2024-11-05
2355,719,108.0,,2024-10-22
5987,1593,55.2,,2024-12-22
1692,659,90.0,4.0,2024-12-29
8977,553,133.7,,2024-11-09
7583,1610,81.6,,2024-09-23
1640,168,115.4,,2024-12-26
6532,1545,33.5,2.0,2024-12-23
1466,1721,71.1,4.0,2024-12-24
4451,1688,34.3,,2022-06-19
3515,1862,81.9,,2024-11-08
290,1739,80.9,,2024-12-27
4818,1481,100.6,1.0,2024-12-07
1470,1581,49.9,,2024-12-12
7458,1755,57.0,,2024-12-12
9305,802,66.0,,2024-10-11
5281,1538,118.6,,2024-12-02
8124,1007,122.2,,2024-12-21
6549,1764,155.3,,2024-12-21
4635,1339,97.7,,2024-11-24
9827,1292,57.7,,2024-10-31
3956,1542,96.8,,2024-12-15
1814,135,105.4,,2024-12-29
8673,942,87.7,3.0,2024-10-29
2198,838,5.0,5.0,2024-12-18
7761,1345,44.0,,2024-12-06
1847,649,40.3,,2024-12-21
3530,94,139.8,5.0,2024-11-12
9641,820,118.6,2.0,2024-12-10
9112,1653,79.9,5.0,2024-12-15
7839,1957,80.7,,2024-12-13
5488,1480,113.2,,2024-12-16
9899,772,61.6,3.0,2024-11-27
5714,1241,130.2,3.0,2024-11-01
7599,316,162.8,,2024-12-25
6094,1976,109.7,5.0,2024-12-18
7949,916,119.4,1.0,2024-12-09
9269,689,130.9,3.0,2024-12-31
16,735,66.0,,2024-12-15
3825,333,127.8,1.0,2024-12-12
3065,907,64.0,,2024-12-18
9308,1781,129.7,4.0,2024-10-12
9011,1212,61.0,1.0,2024-12-17
9007,1703,96.5,,2024-11-21
8624,131,38.0,,2024-12-17
391,355,164.0,4.0,2024-12-07
6210,1523,121.9,2.0,2024-12-17
6756,1574,82.5,,2024-12-20
3898,339,56.3,,2024-12-10
6558,312,178.8,,2024-12-22
5946,1136,99.2,3.0,2024-11-10
5763,785,84.9,,2024-12-16
4104,1267,29.8,,2024-12-09
9076,155,138.4,,2024-10-29
5406,271,149.3,,2024-12-27
9351,1672,142.0,5.0,2024-12-22
8932,700,37.1,,2024-11-08
9401,581,54.1,2.0,2024-12-30
6912,132,90.5,,2024-09-24
6011,1481,131.9,,2024-12-07
8424,1204,61.1,,2024-12-11
7355,1685,111.5,,2024-11-17
1185,1300,41.6,2.0,2024-12-15
4325,1565,57.2,,2024-12-17
9806,427,28.5,,2024-12-19
1335,1942,53.8,,2024-12-24
4536,1672,59.4,2.0,2024-12-29
94,929,59.8,,2024-12-04
1315,1620,49.4,,2024-11-20
7141,445,139.2,3.0,2024-12-05
75,1770,69.8,,2024-10-18
9441,1816,77.0,,2024-12-30
7238,1056,74.1,,2024-12-19
7014,827,65.3,4.0,2024-09-01
5540,1275,30.7,,2024-12-24
3639,993,152.9,,2024-12-01
3747,387,93.4,,2024-10-09
3496,159,121.2,,2024-12-19
2630,1999,54.8,,2024-12-24
6603,1539,56.5,,2023-12-11
4117,1991,108.3,,2024-11-30
8566,893,54.1,,2024-12-05
7464,1064,90.5,4.0,2024-09-17
3970,1470,136.2,,2024-12-17
1667,1947,62.2,,2024-11-24
1561,1127,180.0,,2024-12-28
7810,1947,77.1,,2024-08-23
9678,1849,76.8,,2024-09-03
7819,112,85.2,,2024-12-06
3385,372,95.1,4.0,2024-12-27
2777,1502,77.4,1.0,2024-12-19
6884,1620,102.3,4.0,2024-12-27
896,741,137.8,5.0,2024-12-23
9910,801,22.5,,2024-12-21
1668,1338,67.3,,2024-11-22
3877,822,137.6,,2024-11-23
276,855,40.3,,2024-12-13
3866,893,137.7,3.0,2024-12-15
3832,602,28.1,,2023-10-09
1466,1828,64.4,4.0,2024-12-01
978,1436,114.1,3.0,2024-12-14
8641,1518,152.7,,2024-11-29
8384,805,77.5,,2024-12-16
9859,1495,162.9,,2024-12-22
3828,1611,14.9,,2024-12-16
498,1234,144.4,,2024-11-20
6161,1751,18.1,,2024-12-17
4110,1427,84.4,5.0,2024-11-29
5000,688,75.8,3.0,2024-12-13
8115,1208,55.2,3.0,2024-12-07
1684,1902,99.0,,2024-12-25
6215,1901,29.1,1.0,2024-12-09
7839,202,124.6,5.0,2024-12-31
5359,819,117.0,5.0,2024-12-20
3419,269,149.2,,2024-12-19
1721,636,46.5,,2024-12-08
8554,179,166.8,2.0,2024-12-08
3576,663,151.7,,2024-12-25
4384,1556,110.0,1.0,2024-12-14
4704,1083,180.0,,2024-07-16
3298,36,36.8,3.0,2024-05-22
569,170,176.0,,2024-11-25
1975,1011,127.7,,2024-08-30
802,470,76.6,,2024-10-22
4994,43,80.5,,2024-12-27
6660,1822,129.0,3.0,2024-12-08
4772,1529,119.0,,2024-12-26
1021,1862,96.2,,2024-12-19
6082,463,87.8,,2024-06-24
3286,1211,140.9,,2024-12-27
6182,1881,77.6,,2024-10-10
943,1242,41.5,,2024-12-16
1606,1331,53.0,,2024-11-24
9030,10,58.5,,2024-12-24
3526,338,76.1,5.0,2024-11-26
8802,965,75.0,5.0,2024-12-15
7033,1263,5.0,,2024-12-26
3736,1739,66.0,3.0,2024-08-16
585,267,80.4,,2024-12-13
6245,266,116.4,,2024-12-12
5163,1434,98.9,,2024-11-23
7629,563,101.0,2.0,2024-11-11
1955,813,44.1,5.0,2024-10-31
8388,330,33.9,1.0,2023-12-24
4075,630,105.1,,2024-12-07
2215,1169,20.9,,2024-12-27
7451,1026,76.6,4.0,2024-12-21
1742,1061,160.7,,2024-11-29
8115,218,79.7,,2024-12-03
3480,1442,49.5,2.0,2024-12-23
7484,822,26.7,,2024-12-24
7141,1743,107.7,,2024-10-20
1580,535,27.4,,2024-12-12
7532,1648,76.9,,2023-12-16
2315,264,172.5,,2024-12-02
2611,948,126.9,2.0,2024-12-03
7550,190,160.9,,2024-11-21
9397,1096,82.1,,2024-12-02
5509,686,111.4,2.0,2024-12-18
3087,484,76.3,3.0,2024-12-31
7617,1737,108.0,,2024-10-25
6059,140,159.1,,2024-12-09
1796,792,64.6,5.0,2024-12-29
7818,1375,82.4,,2024-04-11
2991,1519,98.5,3.0,2024-10-10
418,1544,159.6,,2024-12-30
2156,1295,52.7,,2024-11-24
4501,633,79.4,2.0,2024-12-22
2363,1395,81.9,,2024-12-16
8071,636,76.4,2.0,2024-12-01
1997,1256,40.1,,2024-12-30
5456,1755,89.9,,2023-04-16
3708,1496,13.2,1.0,2024-12-16
7262,1584,88.0,,2024-12-31
6371,6,102.3,,2024-09-21
8492,1814,140.4,2.0,2024-12-31
2930,1359,78.9,,2024-11-10
5148,1740,75.6,,2024-12-01
9536,295,58.0,2.0,2024-12-27
2403,359,130.3,3.0,2024-11-17
818,821,90.6,,2024-12-30
7349,688,93.7,,2024-11-26
3480,561,33.9,4.0,2024-09-08
2278,151,100.5,2.0,2024-12-16
3110,675,79.1,,2024-12-24
8767,1116,37.5,,2024-08-22
8886,1412,87.3,,2024-12-28
7386,1509,103.5,,2024-11-24
7413,1550,88.3,,2024-12-12
9818,1695,97.9,,2024-07-22
7053,622,134.1,,2024-09-27
664,1502,64.6,,2024-12-31
6951,805,145.2,,2024-12-08
7492,202,122.8,,2024-11-03
8078,521,78.6,,2024-12-26
5780,1538,118.4,2.0,2024-12-31
6219,1865,75.7,,2024-12-30
6261,616,47.6,,2024-11-21
111,430,30.9,,2024-10-12
4880,880,102.2,,2024-10-07
1595,1173,66.7,4.0,2024-11-27
6050,1002,52.7,4.0,2024-12-15
8498,1020,145.1,,2024-11-21
1398,1894,48.3,,2024-11-26
9532,685,143.3,4.0,2024-01-18
3026,877,50.6,,2024-12-21
5346,1164,148.5,4.0,2024-12-27
8523,979,120.1,3.0,2024-10-21
4012,389,180.0,,2024-12-03
477,1240,143.2,5.0,2024-12-24
2673,949,57.5,,2024-12-15
5328,1,164.7,,2024-03-31
2967,780,180.0,,2024-12-30
924,972,61.1,,2024-12-28
6955,1866,130.7,3.0,2024-11-20
4597,955,74.4,,2024-11-09
947,246,180.0,,2024-12-31
2959,32,85.8,,2024-11-19
1008,1262,48.6,5.0,2023-12-15
5966,812,101.9,,2024-12-24
7102,1660,159.6,,2024-10-24
5951,326,96.6,,2024-11-24
1873,1287,79.5,2.0,2024-12-27
9692,1398,111.6,,2024-12-15
7500,590,76.2,,2024-12-27
7375,1463,75.1,,2024-11-07
6216,1822,140.4,,2024-07-14
3100,244,76.5,,2024-07-12
8288,1393,89.1,3.0,2024-12-07
8103,1474,93.5,,2024-12-31
8097,202,118.5,3.0,2024-12-26
9436,399,140.3,3.0,2024-11-24
4006,1707,116.9,,2024-12-23
2403,1139,116.6,1.0,2024-12-31
8109,1994,84.3,,2024-12-04
8558,1767,86.0,,2024-10-16
5830,833,152.7,,2024-12-21
5578,177,79.6,,2024-10-22
559,495,77.9,,2024-12-31
5130,423,65.0,,2024-12-18
5832,11,128.3,,2024-12-31
6885,1919,53.4,,2024-11-30
2348,1350,47.3,4.0,2024-08-27
5430,1322,5.0,3.0,2023-04-12
7380,1333,62.7,,2024-10-28
6256,1143,46.1,,2024-12-12
167,270,53.8,,2023-10-12
8004,1873,99.2,,2024-12-24
4520,1488,173.2,5.0,2024-11-02
1465,1146,87.5,,2024-12-02
4062,134,70.0,3.0,2024-12-07
4949,1823,35.1,,2024-12-27
6359,998,94.9,,2024-10-12
8876,1174,83.6,,2024-11-28
5604,1524,87.0,,2024-12-08
6735,1070,58.8,,2024-12-14
3527,1438,122.4,,2024-12-07
1289,379,153.5,4.0,2024-12-25
1905,565,16.7,4.0,2023-01-16
2742,1722,94.1,,2024-12-21
3624,800,70.3,,2024-12-09
8700,468,56.1,,2024-12-18
3309,698,100.4,2.0,2024-12-03
5030,826,92.8,4.0,2024-12-31
1267,1415,67.5,,2024-04-17
8118,497,120.1,5.0,2024-12-22
9052,1601,87.2,2.0,2024-10-07
7358,140,180.0,,2024-10-19
8448,1308,126.1,,2024-11-27
734,681,88.3,,2024-12-10
6467,1954,55.8,,2024-12-23
387,485,57.1,,2024-12-06
1626,724,145.0,,2024-12-08
8922,1088,145.5,,2024-12-14
711,175,43.5,5.0,2024-11-09
5147,825,64.0,,2024-11-28
3460,45,114.3,,2024-05-04
1167,1038,74.5,,2024-12-09
4246,138,65.7,,2024-12-16
3565,126,100.1,,2024-12-29
2334,1196,105.2,5.0,2024-12-13
3785,845,78.0,,2024-12-30
8521,1738,74.1,,2024-11-24
9566,281,129.9,,2024-10-10
1090,1890,15.1,,2024-12-29
1083,963,69.1,4.0,2024-12-11
6543,17,102.4,,2024-11-29
3758,1553,55.2,3.0,2024-11-25
4737,455,60.1,4.0,2024-11-24
5610,493,63.8,5.0,2024-11-12
1366,1537,154.3,,2024-12-14
914,112,113.5,,2024-12-05
7654,1874,111.8,,2024-12-11
6095,684,67.8,,2024-11-16
7256,630,42.5,4.0,2024-12-16
6658,774,62.7,,2024-11-21
8902,1650,83.0,,2024-10-11
7468,1735,90.1,,2024-12-13
7123,396,116.2,1.0,2024-12-06
8619,1640,89.9,4.0,2024-12-10
3971,1640,97.8,,2024-08-13
6728,119,121.3,,2024-11-20
2064,1545,160.6,,2024-10-19
5537,142,105.8,2.0,2024-11-27
8834,433,98.1,3.0,2024-12-20
8949,1364,121.5,,2024-12-18
9382,35,42.8,5.0,2024-11-16
553,1451,83.7,4.0,2024-12-19
6654,509,84.3,4.0,2024-12-04
2888,1805,105.1,,2024-11-22
5047,394,153.4,,2024-12-30
1734,1691,111.8,,2024-11-02
9088,416,180.0,2.0,2024-12-28
9143,344,60.0,,2024-12-07
1418,635,141.5,,2024-12-21
2816,1146,59.4,,2024-10-31
9720,1532,72.6,,2024-11-09
4276,943,97.0,,2024-10-10
735,1195,62.9,5.0,2024-12-27
9129,1460,117.9,5.0,2024-12-12
3233,1433,158.4,,2024-11-12
7491,341,159.1,,2024-12-10
8995,1337,127.8,5.0,2024-09-17
5042,221,79.6,,2024-02-24
750,1558,102.9,,2024-12-19
8829,354,94.5,5.0,2024-12-15
4556,1110,97.1,,2024-12-01
9626,1426,97.3,4.0,2024-10-19
8043,613,66.1,,2024-10-21
569,1827,104.8,4.0,2024-12-21
4332,1165,69.6,,2024-04-11
5380,30,115.6,4.0,2024-12-22
5141,1240,15.5,2.0,2024-12-16
4069,642,37.9,,2024-11-18
7931,301,136.4,,2024-12-27
616,1515,84.8,4.0,2024-11-13
6896,875,142.2,,2024-11-03
4593,1497,56.6,3.0,2024-12-25
8034,1823,99.6,,2024-11-16
2784,1329,48.7,,2024-12-11
9571,1723,100.5,,2024-12-26
8885,1475,96.9,,2024-11-21
6780,1244,71.6,4.0,2024-12-23
8409,1820,76.3,,2024-12-24
4874,387,71.9,2.0,2024-12-19
1809,1191,94.6,,2024-12-13
8262,1872,115.5,,2024-10-21
8373,436,170.6,1.0,2024-12-23
7009,171,180.0,,2024-11-27
5426,1790,74.5,3.0,2024-12-26
1191,1488,89.8,,2024-12-31
8051,1747,40.0,4.0,2024-11-28
7918,779,5.0,2.0,2024-12-11
5468,210,130.3,,2024-11-26
8499,244,165.7,,2024-12-18
3086,320,69.6,,2024-11-11
4925,108,109.8,,2024-11-28
6272,303,152.6,,2024-12-21
6900,1485,127.8,3.0,2024-12-24
25,329,97.2,3.0,2024-12-21
6593,745,60.8,,2024-12-06
7348,1802,117.1,,2024-12-31
5503,1372,62.9,4.0,2024-12-22
1562,978,143.1,,2024-12-14
9613,145,91.5,3.0,2024-12-16
9127,1951,28.9,,2024-11-26
7381,814,64.5,,2024-12-28
8306,377,56.8,,2024-12-18
6581,1576,127.0,,2024-12-22
5154,694,115.3,,2024-10-03
5614,1600,81.1,,2024-12-23
6732,657,58.7,,2024-12-04
2082,1803,44.6,,2024-11-07
4810,1944,56.4,,2024-12-28
1951,20,84.5,4.0,2024-12-03
9913,1480,90.5,,2024-07-12
7539,59,62.1,,2024-12-05
4272,1601,73.6,,2024-09-18
9226,1467,53.3,4.0,2024-12-12
9300,1680,100.9,4.0,2024-11-14
4960,687,101.5,2.0,2024-11-26
32,1572,44.6,4.0,2024-12-23
4189,162,140.2,4.0,2024-11-28
544,877,55.9,1.0,2024-12-14
7657,146,124.5,,2024-11-07
7427,402,24.4,,2024-12-25
9641,408,87.6,,2024-10-25
1142,1430,116.6,,2024-09-09
1550,1215,93.8,,2024-12-28
9561,13,87.1,,2024-12-23
5979,1960,71.2,,2024-12-04
3041,269,109.6,,2024-07-09
544,1809,81.4,,2024-11-04
6983,1978,108.7,,2024-12-18
5621,1508,45.4,,2024-11-29
7080,1704,103.2,,2024-12-10
683,1397,48.0,,2024-12-17
3447,1030,53.5,,2024-11-23
1224,1225,108.7,,2024-12-16
6451,1269,74.1,4.0,2024-12-03
5210,1253,56.3,,2024-10-27
7519,1932,74.7,3.0,2024-12-26
3846,835,107.3,2.0,2024-12-12
507,1953,33.8,,2024-11-13
5651,601,100.2,,2024-05-27
7650,1049,66.9,,2024-12-15
8954,632,106.7,4.0,2024-09-27
6938,1339,107.2,,2024-12-07
1993,1317,63.5,,2024-12-05
4433,1435,90.0,,2024-08-19
3714,1537,59.2,,2024-12-08
6429,12,68.6,3.0,2024-12-04
6969,1844,119.4,,2024-07-22
8087,1211,79.6,,2024-10-24
6174,735,47.6,2.0,2024-11-16
5065,1731,66.8,2.0,2024-12-10
7193,1911,66.2,,2024-12-05
5565,1262,50.4,,2024-11-17
1069,723,54.6,,2024-12-06
4297,419,57.8,,2024-12-11
6217,1482,58.5,,2024-12-31
9213,989,53.4,,2024-11-08
3387,992,144.8,,2024-02-18
9303,1582,60.2,,2024-12-13
7536,1367,29.9,,2024-09-15
1625,93,37.8,,2024-02-06
5174,10,73.2,2.0,2024-12-12
6642,1858,124.1,,2024-12-31
7924,740,78.6,2.0,2024-12-23
454,140,102.5,3.0,2024-11-20
1856,1568,88.0,,2024-03-19
9818,1794,96.2,,2024-11-27
9276,1712,123.7,3.0,2024-11-15
3380,581,47.7,,2024-10-13
8817,206,73.3,,2024-12-11
9316,1843,83.1,,2024-10-03
1115,1935,143.4,,2024-12-15
8077,1281,63.4,3.0,2024-12-28
768,1185,136.1,2.0,2024-12-24
6341,102,118.2,,2024-07-05
8787,485,33.6,,2024-10-03
3847,1598,74.3,3.0,2024-12-01
6315,787,14.1,,2024-12-18
5511,1970,85.6,,2024-12-12
8045,514,68.1,4.0,2024-12-16
6577,41,129.2,,2024-12-27
8373,901,158.8,2.0,2024-11-20
2709,1641,66.5,3.0,2024-12-24
