user_id,age,gender,country,subscription_plan,device_type,churn,avg_watch_time,sessions_per_week,preferred_genre,rating_behavior,join_date,last_active_date,cluster,monthly_revenue,months_active,ltv,watch_time_minutes,total_watch_time,engagement_multiplier,ltv_adjusted
2394,26,M,UK,basic,tv,0,72.1,6,Comedy,occasional,2020-02-27,2024-12-30,3,9.99,58.93333333333333,588.744,1230.1,1230.1,1.7418284887227113,1025.491071764564
2395,36,F,Canada,standard,tv,0,91.0,5,Romance,frequent,2022-06-15,2024-12-25,1,14.99,30.8,461.692,1454.2,1454.2,1.876975033168496,866.5843570136293
2396,33,M,Germany,standard,tv,0,106.1,5,Horror,rare,2021-04-24,2024-12-27,1,14.99,44.766666666666666,671.0523333333333,867.9,867.9,1.5233988662405018,1022.2803637880432
2397,33,F,Italy,standard,tablet,0,95.0,5,Horror,frequent,2020-04-20,2024-12-29,1,14.99,57.13333333333333,856.4286666666667,1253.3,1253.3,1.7558195633819804,1503.7342075744784
2398,37,F,Italy,standard,tablet,0,86.4,6,Thriller,frequent,2021-02-27,2024-12-26,2,14.99,46.6,698.534,1394.0,1394.0,1.8406706066819443,1285.7710015679652
2399,18,F,Australia,premium,tv,0,117.8,8,Sci-Fi,frequent,2020-08-01,2024-12-28,1,19.99,53.666666666666664,1072.7966666666666,871.0,871.0,1.5252683632854902,1636.3028159047963
2400,25,F,Mexico,basic,mobile,0,101.9,3,Fantasy,occasional,2021-10-25,2024-12-31,1,9.99,38.766666666666666,387.279,1390.7,1390.7,1.838680496924376,712.0823441683754
2401,18,F,India,standard,tv,0,81.7,7,Animation,frequent,2020-05-09,2024-12-31,1,14.99,56.56666666666667,847.9343333333334,1366.3,1366.3,1.8239657459896272,1546.6031788485507
2402,24,F,UK,premium,tablet,0,102.8,10,Crime,frequent,2022-06-08,2024-12-29,0,19.99,31.166666666666668,623.0216666666666,1687.0,1687.0,2.017368230611506,1256.864117315965
2403,65,M,India,premium,mobile,0,117.4,9,Animation,frequent,2020-12-31,2024-12-26,0,19.99,48.53333333333333,970.1813333333332,1965.1,1965.1,2.1850802074538658,2119.9240291078677
2404,29,M,UK,standard,laptop,0,148.6,4,Drama,occasional,2020-03-03,2024-12-26,1,14.99,58.63333333333333,878.9136666666667,1650.6,1650.6,1.9954167169219637,1753.7990231978451
2405,36,F,UK,premium,mobile,0,137.8,5,Horror,occasional,2020-04-25,2024-12-25,1,19.99,56.833333333333336,1136.0983333333334,1726.1,1726.1,2.040948015920878,2318.7176393076834
2406,48,M,Brazil,standard,mobile,0,87.0,6,Horror,occasional,2021-08-14,2024-12-27,2,14.99,41.03333333333333,615.0896666666666,1453.6,1453.6,1.8766131950307563,1154.2853845937361
2407,39,M,France,basic,mobile,0,54.0,3,Fantasy,occasional,2020-04-30,2024-12-31,3,9.99,56.86666666666667,568.0980000000001,449.1,449.1,1.2708358460981788,721.9593024966832
2408,32,M,Brazil,standard,mobile,0,98.0,10,Drama,rare,2021-02-12,2024-12-25,0,14.99,47.06666666666667,705.5293333333334,2011.1,2011.1,2.212821131347244,1561.2102175853338
2409,50,F,Japan,premium,tablet,0,154.1,5,Romance,occasional,2020-02-16,2024-12-29,0,19.99,59.266666666666666,1184.7406666666666,2630.7,2630.7,2.586479314919792,3064.3072278776176
2410,48,M,Canada,basic,tv,0,57.3,3,Thriller,rare,2022-07-12,2024-12-26,2,9.99,29.933333333333334,299.034,976.6,976.6,1.5889518755276806,475.1506351465444
2411,39,M,Spain,premium,laptop,0,107.6,8,Drama,rare,2020-02-28,2024-12-30,0,19.99,58.9,1177.4109999999998,1772.7,1772.7,2.069050777951996,2436.1231455192374
2412,52,M,Germany,basic,tv,0,68.2,6,Comedy,rare,2020-02-02,2024-12-30,2,9.99,59.766666666666666,597.069,1095.8,1095.8,1.6608370522253044,991.6343179351102
2413,35,M,Brazil,standard,mobile,1,94.5,2,Romance,occasional,2020-07-07,2024-08-12,3,14.99,49.9,748.001,1134.2,1134.2,1.6839946930406464,1259.6297143890965
2414,18,F,France,standard,tv,0,121.1,5,Horror,frequent,2020-01-04,2024-12-26,1,14.99,60.6,908.394,1329.2,1329.2,1.8015920878060547,1636.5554430104933
2415,35,OTHER,Australia,standard,mobile,0,45.0,2,Horror,occasional,2022-06-04,2024-12-29,3,14.99,31.3,469.187,866.1,866.1,1.5223133518272824,714.2496346037872
2416,34,F,Canada,standard,mobile,0,84.2,6,Drama,occasional,2020-07-05,2024-12-27,1,14.99,54.53333333333333,817.4546666666666,1083.3,1083.3,1.6532987576890603,1351.496784867125
2417,36,F,Spain,basic,laptop,0,37.0,1,Crime,occasional,2022-10-25,2024-12-27,3,9.99,26.466666666666665,264.402,517.8,517.8,1.3122663128693763,346.96583765528885
2418,27,M,Brazil,standard,laptop,0,85.0,6,Drama,occasional,2020-12-02,2024-12-31,1,14.99,49.666666666666664,744.5033333333333,1597.7,1597.7,1.9635146544445785,1461.8432052828368
2419,44,M,France,premium,mobile,0,44.6,4,Thriller,frequent,2020-05-23,2024-12-27,2,19.99,55.96666666666667,1118.7736666666667,598.4,598.4,1.3608732360390785,1522.5091401519721
2420,25,M,Brazil,premium,tablet,0,94.6,5,Fantasy,occasional,2021-09-11,2024-12-28,1,19.99,40.13333333333333,802.2653333333333,1244.2,1244.2,1.750331684959595,1404.2304326780043
2421,38,F,France,standard,tv,1,67.3,5,Drama,rare,2023-10-01,2024-07-15,2,14.99,9.6,143.904,867.1,867.1,1.5229164153901822,219.15376384030878
2422,34,M,Brazil,basic,tablet,1,73.7,1,Drama,frequent,2020-04-10,2024-07-10,3,9.99,51.733333333333334,516.816,1367.8999999999999,1367.8999999999999,1.8249306476902665,943.1533576166928
2423,18,M,Spain,premium,tv,1,123.0,9,Comedy,occasional,2020-03-25,2024-09-01,1,19.99,54.03333333333333,1080.1263333333332,2229.0,2229.0,2.3442286817030515,2532.0631304627505
2424,39,F,Italy,premium,mobile,0,101.0,10,Action,occasional,2023-06-01,2024-12-31,0,19.99,19.3,385.80699999999996,1961.3,1961.3,2.1827885659148474,842.1351082499094
2425,23,M,Germany,premium,tv,1,152.1,10,Mystery,rare,2020-07-09,2024-07-08,0,19.99,48.666666666666664,972.8466666666666,1675.4,1675.4,2.010372693281872,1955.7843734169583
2426,45,M,UK,basic,tv,1,54.5,1,Sci-Fi,frequent,2023-08-18,2024-08-12,2,9.99,12.0,119.88,721.5,721.5,1.4351103606320106,172.04103003256543
2427,28,M,UK,basic,tablet,0,54.4,5,Crime,occasional,2024-12-01,2024-12-26,3,9.99,1.0,9.99,777.2,777.2,1.4687010010855144,14.672323000844289
2428,41,OTHER,Brazil,standard,tv,0,92.8,4,Crime,occasional,2022-04-26,2024-12-25,2,14.99,32.46666666666667,486.67533333333336,1874.6,1874.6,2.1305029550114583,1036.8632357978531
2429,26,F,UK,standard,tablet,0,79.8,6,Sci-Fi,frequent,2020-05-26,2024-12-28,1,14.99,55.9,837.941,1387.5,1387.5,1.8367506935230973,1539.0887128814377
2430,57,F,USA,premium,mobile,0,115.5,11,Comedy,frequent,2020-04-28,2024-12-27,0,19.99,56.8,1135.4319999999998,971.0,971.0,1.5855747195754433,1800.3122749969843
2431,34,F,Canada,premium,tablet,0,133.1,9,Fantasy,occasional,2020-07-06,2024-12-31,0,19.99,54.63333333333333,1092.1203333333333,1279.1,1279.1,1.7713786033047882,1934.5585907007596
2432,18,F,France,basic,tablet,0,66.2,4,Thriller,frequent,2021-05-05,2024-12-26,3,9.99,44.36666666666667,443.223,974.5,974.5,1.5876854420455917,703.6987046797733
2433,37,M,Spain,premium,mobile,0,140.8,13,Documentary,frequent,2022-08-26,2024-12-25,0,19.99,28.4,567.7159999999999,1463.6,1463.6,1.8826438306597515,1068.8070249668312
2434,38,OTHER,Mexico,basic,mobile,0,32.1,3,Documentary,occasional,2020-05-11,2024-12-25,3,9.99,56.3,562.437,490.6,490.6,1.2958629839585092,728.8412891086721
2435,43,F,UK,standard,mobile,0,63.8,2,Documentary,occasional,2020-07-09,2024-12-30,2,14.99,54.5,816.955,707.2,707.2,1.4264865516825473,1165.3753208298156
2436,45,F,Spain,standard,mobile,1,34.0,3,Fantasy,occasional,2020-01-15,2024-10-28,2,14.99,58.266666666666666,873.4173333333333,669.7,669.7,1.403871668073815,1226.16584867125
2437,26,M,France,standard,mobile,0,110.7,6,Action,rare,2020-06-04,2024-12-28,1,14.99,55.6,833.4440000000001,1888.0,1888.0,2.1385840067543116,1782.3900089253407
2438,18,F,Italy,basic,tv,1,54.1,4,Horror,rare,2020-07-10,2024-08-15,3,9.99,49.9,498.501,841.9,841.9,1.5077192136051139,751.5995357013628
2439,32,M,USA,basic,tv,0,10.0,2,Drama,rare,2024-12-01,2024-12-25,3,9.99,1.0,9.99,300.2,300.2,1.1810396815824387,11.798586419008563
2440,26,M,France,standard,tv,0,110.2,5,Horror,occasional,2020-02-04,2024-12-29,1,14.99,59.666666666666664,894.4033333333333,1877.5,1877.5,2.1322518393438665,1907.0931526152854
2441,36,F,Brazil,basic,tablet,0,92.1,3,Fantasy,frequent,2020-05-03,2024-12-31,2,9.99,56.766666666666666,567.099,1319.8,1319.8,1.795923290314799,1018.4663020142323
2442,59,F,Italy,premium,tablet,0,159.8,9,Crime,occasional,2021-01-14,2024-12-29,0,19.99,48.166666666666664,962.8516666666666,2622.1,2622.1,2.5812929682788566,2485.402236662244
2443,41,F,Australia,standard,mobile,1,67.5,8,Action,rare,2023-09-27,2024-07-21,2,14.99,9.933333333333334,148.90066666666667,784.4,784.4,1.473043058738391,219.33709347485222
2444,53,M,France,basic,tv,0,71.8,3,Sci-Fi,frequent,2020-07-13,2024-12-29,2,9.99,54.333333333333336,542.7900000000001,656.6,656.6,1.3959715353998312,757.7193896996745
2445,52,M,France,premium,mobile,0,103.6,9,Romance,frequent,2020-12-06,2024-12-31,0,19.99,49.53333333333333,990.1713333333332,1273.2,1273.2,1.7678205282836812,1750.44520958469
2446,23,F,Brazil,basic,laptop,1,91.0,4,Horror,occasional,2020-09-07,2024-07-20,1,9.99,47.06666666666667,470.196,823.4,823.4,1.4965625376914726,703.6777189723797
2447,25,OTHER,Australia,basic,mobile,0,28.9,1,Action,occasional,2022-04-21,2024-12-31,3,9.99,32.833333333333336,328.00500000000005,349.4,349.4,1.2107104088770957,397.1190676637318
2448,41,F,Spain,basic,laptop,1,59.4,1,Thriller,occasional,2021-04-21,2024-08-12,2,9.99,40.3,402.597,598.1,598.1,1.3606923169702085,547.810644735255
2449,42,M,Spain,premium,mobile,0,117.3,9,Romance,occasional,2022-09-25,2024-12-27,0,19.99,27.466666666666665,549.0586666666666,2114.3,2114.3,2.2750572910384754,1249.1399228078637
2450,41,F,Canada,standard,tv,0,125.5,4,Animation,frequent,2020-09-14,2024-12-29,1,14.99,52.233333333333334,782.9776666666667,3025.6,3025.6,2.8246291159088166,2211.6215143730146
2451,50,M,France,standard,tv,0,49.5,2,Crime,frequent,2020-03-25,2024-12-29,2,14.99,58.0,869.42,739.8,739.8,1.446146423833072,1257.3086238089493
2452,57,F,Canada,standard,tv,0,119.5,4,Sci-Fi,occasional,2020-09-19,2024-12-29,2,14.99,52.06666666666667,780.4793333333334,2655.6,2655.6,2.601495597635991,2030.4135497125399
2453,18,F,Australia,basic,tv,0,49.4,1,Horror,occasional,2020-02-03,2024-12-31,3,9.99,59.766666666666666,597.069,1225.4,1225.4,1.7389940899770835,1038.2994623085272
2454,35,F,France,standard,laptop,1,87.1,4,Action,occasional,2021-09-10,2024-11-11,3,14.99,38.6,578.614,1482.4,1482.4,1.8939814256422627,1095.8841686165722
2455,42,F,France,basic,tv,1,51.0,2,Horror,occasional,2021-08-17,2024-09-23,2,9.99,37.766666666666666,377.289,531.6,531.6,1.32058859003739,498.2435485466168
2456,42,OTHER,India,standard,tv,0,93.4,6,Sci-Fi,occasional,2020-01-06,2024-12-25,2,14.99,60.5,906.895,1573.4,1573.4,1.9488602098661199,1767.4115800265347
2457,32,F,Mexico,basic,tv,0,58.5,3,Fantasy,frequent,2020-03-25,2024-12-30,3,9.99,58.03333333333333,579.753,988.0,988.0,1.595826800144735,925.1853748643107
2458,46,M,Brazil,standard,laptop,0,77.4,7,Romance,frequent,2020-05-20,2024-12-29,2,14.99,56.13333333333333,841.4386666666667,1811.7,1811.7,2.092570256905078,1760.7695268765328
2459,47,M,Italy,premium,tablet,0,110.2,9,Sci-Fi,occasional,2020-11-12,2024-12-27,0,19.99,50.2,1003.4979999999999,983.1,983.1,1.5928717886865276,1598.443654203353
2460,40,F,India,premium,tablet,0,168.2,6,Drama,occasional,2020-05-11,2024-12-26,0,19.99,56.333333333333336,1126.1033333333332,1969.2,1969.2,2.187552768061754,2463.410463956901
2461,45,M,Canada,basic,tv,0,66.6,4,Mystery,frequent,2020-05-06,2024-12-28,2,9.99,56.56666666666667,565.101,794.8,794.8,1.4793149197925461,835.9623404896876
2462,23,F,Italy,standard,tv,0,92.6,3,Romance,occasional,2020-01-19,2024-12-26,1,14.99,60.1,900.899,2163.5,2163.5,2.3047280183331322,2076.3271669883006
2463,35,F,Canada,standard,tablet,0,70.1,4,Romance,occasional,2024-05-16,2024-12-27,3,14.99,7.5,112.425,1556.8,1556.8,1.9388493547219876,217.97513870461944
2464,24,M,UK,standard,tv,1,123.4,5,Action,frequent,2020-03-13,2024-09-23,1,14.99,55.166666666666664,826.9483333333333,2806.9,2806.9,2.6927391147026896,2226.7561230048645
2465,18,M,Italy,basic,tv,0,62.0,6,Crime,rare,2020-04-10,2024-12-30,3,9.99,57.5,574.4250000000001,510.9,510.9,1.3081051742853695,751.4083147388735
2466,20,M,Germany,premium,tv,0,162.8,8,Comedy,occasional,2020-12-12,2024-12-26,1,19.99,49.166666666666664,982.8416666666666,2635.4,2635.4,2.5893137136654203,2544.8854058617776
2467,43,F,Australia,standard,tv,0,88.8,5,Action,frequent,2021-04-01,2024-12-30,2,14.99,45.63333333333333,684.0436666666667,1260.5,1260.5,1.760161621034857,1204.0274091786273
2468,33,F,Australia,basic,tablet,0,59.0,2,Mystery,frequent,2022-05-02,2024-12-27,3,9.99,32.333333333333336,323.01000000000005,881.1,881.1,1.5313593052707755,494.64436919551326
2469,18,M,Canada,premium,tv,0,104.1,7,Documentary,frequent,2020-08-19,2024-12-29,1,19.99,53.1,1061.469,1741.9,1741.9,2.0504764202146903,2176.5171552888673
2470,44,F,Japan,standard,mobile,0,58.9,4,Sci-Fi,occasional,2023-03-04,2024-12-28,2,14.99,22.166666666666668,332.27833333333336,773.8,773.8,1.466650584971656,487.33621195674027
2471,25,M,India,basic,tv,0,65.8,1,Action,occasional,2022-03-26,2024-12-25,3,9.99,33.5,334.665,999.4,999.4,1.6027017247617898,536.3681727174044
2472,19,M,India,basic,laptop,0,65.2,4,Sci-Fi,occasional,2022-01-22,2024-12-29,3,9.99,35.733333333333334,356.976,590.1,590.1,1.3558678084670124,484.0122667953202
2473,50,F,Australia,basic,laptop,1,57.3,7,Fantasy,occasional,2020-03-15,2024-09-04,2,9.99,54.46666666666667,544.1220000000001,728.8,728.8,1.4395127246411772,783.2705427572067
2474,62,F,Australia,premium,laptop,1,123.7,2,Crime,frequent,2024-05-20,2024-11-11,2,19.99,5.833333333333333,116.60833333333332,2185.2,2185.2,2.317814497648052,270.27648554657657
2475,18,M,Canada,standard,tablet,0,75.8,6,Crime,occasional,2020-07-07,2024-12-27,1,14.99,54.46666666666667,816.4553333333333,1132.1,1132.1,1.6827282595585573,1373.8724620673017
2476,34,F,Germany,basic,tv,0,52.6,5,Horror,occasional,2020-04-26,2024-12-29,3,9.99,56.93333333333333,568.764,517.4,517.4,1.3120250874442165,746.2326368351224
2477,25,M,Japan,basic,tv,0,75.3,7,Crime,frequent,2020-03-22,2024-12-25,1,9.99,57.96666666666667,579.087,1000.5999999999999,1000.5999999999999,1.6034254010372693,928.5228052104692
2478,18,M,Japan,standard,tv,1,111.4,4,Fantasy,occasional,2023-04-26,2024-10-18,1,14.99,18.033333333333335,270.3196666666667,1891.8,1891.8,2.14087564829333,578.720791621437
2479,19,F,USA,premium,tv,0,101.5,8,Romance,rare,2020-01-08,2024-12-28,1,19.99,60.53333333333333,1210.061333333333,1913.4,1913.4,2.15390182125196,2606.3533096932415
2480,22,F,USA,premium,tv,0,133.4,13,Thriller,occasional,2020-03-28,2024-12-27,0,19.99,57.833333333333336,1156.0883333333334,1839.4,1839.4,2.1092751175973947,2438.5083552446426
2481,37,M,Canada,premium,laptop,1,75.7,6,Action,rare,2020-10-12,2024-08-26,2,19.99,47.13333333333333,942.1953333333332,1011.6999999999999,1011.6999999999999,1.610119406585454,1517.0469909942506
2482,52,M,France,standard,tv,0,103.2,3,Mystery,frequent,2020-12-05,2024-12-29,2,14.99,49.5,742.005,938.1999999999999,938.1999999999999,1.5657942347123386,1161.8271511277287
2483,36,F,UK,basic,laptop,0,67.9,4,Animation,rare,2020-01-18,2024-12-31,3,9.99,60.3,602.3969999999999,1458.2,1458.2,1.879387287420094,1132.1372637800023
2484,24,M,Canada,basic,laptop,1,31.0,3,Romance,frequent,2020-11-11,2024-11-08,3,9.99,48.6,485.514,592.4,592.4,1.3572548546616814,658.9662335062116
2485,30,F,Spain,standard,tablet,0,85.0,8,Sci-Fi,occasional,2020-01-11,2024-12-28,1,14.99,60.43333333333333,905.8956666666667,692.8000000000001,692.8000000000001,1.4178024363767943,1284.3810833031803
2486,48,F,Brazil,basic,tv,0,61.7,2,Fantasy,frequent,2020-05-16,2024-12-26,2,9.99,56.166666666666664,561.105,908.0,908.0,1.5475817151127729,868.3558382583525
2487,59,M,India,standard,tv,0,57.1,3,Romance,occasional,2020-07-28,2024-12-27,2,14.99,53.766666666666666,805.9623333333333,979.2,979.2,1.5905198407912193,1281.899082097053
2488,37,F,USA,standard,tablet,1,58.9,2,Sci-Fi,frequent,2020-02-08,2024-10-11,3,14.99,56.9,852.931,710.6,710.6,1.4285369677964057,1218.4434644795563
2489,36,M,Germany,standard,tv,0,98.8,4,Mystery,rare,2022-07-01,2024-12-26,1,14.99,30.3,454.197,2479.7,2479.7,2.495416716921963,1133.4107865758049
2490,22,F,USA,basic,mobile,0,58.4,4,Documentary,frequent,2022-10-29,2024-12-25,3,9.99,26.266666666666666,262.404,857.6,857.6,1.5171873115426366,398.116019298034
2491,33,M,Italy,standard,laptop,0,87.2,3,Thriller,occasional,2020-02-14,2024-12-29,3,14.99,59.333333333333336,889.4066666666668,1609.3,1609.3,1.970510191774213,1752.584901298597
2492,34,F,Spain,standard,tv,0,74.0,7,Drama,frequent,2020-09-11,2024-12-28,1,14.99,52.3,783.977,983.0,983.0,1.5928114823302377,1248.7275674828127
2493,20,F,India,premium,tablet,0,112.4,9,Sci-Fi,occasional,2020-01-09,2024-12-29,1,19.99,60.53333333333333,1210.061333333333,1041.0,1041.0,1.6277891689784103,1969.7247321995735
2494,39,M,Spain,standard,tv,0,113.7,4,Horror,occasional,2020-08-03,2024-12-29,1,14.99,53.63333333333333,803.9636666666667,673.8,673.8,1.406344228681703,1130.649662686447
2495,40,F,UK,standard,mobile,0,104.5,5,Horror,occasional,2020-08-25,2024-12-26,2,14.99,52.8,791.472,867.1,867.1,1.5229164153901822,1205.3457011216983
2496,38,M,Mexico,standard,tv,0,64.6,3,Sci-Fi,occasional,2021-08-23,2024-12-25,3,14.99,40.666666666666664,609.5933333333334,861.0,861.0,1.519237727656495,926.1171905278817
2497,24,F,Germany,premium,tv,0,77.7,16,Documentary,frequent,2022-03-16,2024-12-29,0,19.99,33.96666666666667,678.9936666666666,1095.3,1095.3,1.6605355204438548,1127.4931016564144
2498,34,M,Germany,premium,mobile,0,72.3,5,Crime,occasional,2020-03-11,2024-12-30,3,19.99,58.5,1169.415,1875.8,1875.8,2.1312266312869377,2492.288391026414
2499,38,F,Italy,standard,mobile,0,92.2,5,Crime,frequent,2020-02-18,2024-12-26,2,14.99,59.1,885.909,1005.3,1005.3,1.6062597997828971,1423.0000129658665
2500,42,M,Australia,premium,tv,0,157.6,14,Horror,rare,2020-02-12,2024-12-31,0,19.99,59.46666666666667,1188.7386666666666,3453.4,3453.4,3.0826197081172357,3664.4292416676717
2501,18,M,India,basic,laptop,0,42.5,2,Fantasy,frequent,2022-03-07,2024-12-27,3,9.99,34.2,341.658,574.9,574.9,1.3467012423109397,460.1112530454711
2502,47,M,Germany,standard,mobile,0,72.1,2,Sci-Fi,occasional,2020-07-21,2024-12-29,2,14.99,54.06666666666667,810.4593333333333,907.5,907.5,1.5472801833313232,1254.007665862582
2503,34,F,India,standard,mobile,1,75.4,5,Drama,frequent,2021-11-24,2024-07-17,3,14.99,32.2,482.67800000000005,1032.7,1032.7,1.6227837414063444,783.2820107345316
2504,23,M,Canada,standard,mobile,0,104.3,3,Sci-Fi,rare,2021-12-25,2024-12-29,1,14.99,36.666666666666664,549.6333333333333,1469.4,1469.4,1.886141599324569,1036.6862943754272
2505,28,F,Japan,basic,tv,0,78.4,2,Romance,occasional,2020-02-14,2024-12-28,3,9.99,59.3,592.407,1465.0,1465.0,1.8834881196478108,1115.7915464962007
2506,39,F,Brazil,basic,mobile,0,31.8,9,Action,frequent,2020-01-23,2024-12-25,2,9.99,59.93333333333333,598.7339999999999,688.1,688.1,1.4149680376311664,847.1894730430587
2507,35,M,Australia,standard,tablet,0,89.9,8,Animation,rare,2021-01-21,2024-12-30,0,14.99,47.96666666666667,719.0203333333334,1359.8,1359.8,1.8200458328307803,1308.649961403932
2508,54,M,UK,standard,tv,0,61.9,4,Animation,occasional,2020-11-21,2024-12-27,2,14.99,49.9,748.001,1072.1,1072.1,1.6465444457845857,1231.616891991316
2509,50,M,Italy,basic,laptop,1,33.2,2,Action,occasional,2020-09-04,2024-10-01,2,9.99,49.6,495.504,364.1,364.1,1.2195754432517187,604.3045104329997
2510,42,M,Brazil,standard,tablet,1,99.2,2,Fantasy,frequent,2021-01-29,2024-08-24,2,14.99,43.43333333333333,651.0656666666666,1842.3,1842.3,2.1110240019298034,1374.415249165762
2511,19,M,Japan,standard,tv,0,103.4,7,Crime,frequent,2021-04-24,2024-12-27,1,14.99,44.766666666666666,671.0523333333333,1081.0,1081.0,1.6519117114943915,1108.5192084589717
2512,36,M,Japan,standard,laptop,0,93.8,10,Animation,rare,2020-03-18,2024-12-26,0,14.99,58.13333333333333,871.4186666666667,1449.4,1449.4,1.874080328066578,1633.108580710007
2513,41,M,Germany,standard,mobile,0,81.5,5,Horror,occasional,2020-06-23,2024-12-28,2,14.99,54.96666666666667,823.9503333333333,1522.5,1522.5,1.9181642745145338,1580.4720933743415
2514,21,F,France,premium,mobile,0,146.3,5,Horror,occasional,2020-10-08,2024-12-30,1,19.99,51.46666666666667,1028.8186666666666,1288.4,1288.4,1.776987094439754,1828.1974931853815
2515,25,F,UK,standard,mobile,0,45.7,6,Horror,occasional,2021-01-20,2024-12-27,3,14.99,47.9,718.021,667.9,667.9,1.4027861536605957,1007.2299168375345
2516,52,F,Brazil,basic,laptop,0,34.3,3,Romance,frequent,2020-01-17,2024-12-28,2,9.99,60.233333333333334,601.731,551.6,551.6,1.3326498612953805,801.8967336871307
2517,22,M,Germany,premium,laptop,0,123.5,14,Romance,frequent,2020-12-11,2024-12-25,0,19.99,49.166666666666664,982.8416666666666,1326.9,1326.9,1.800205041611386,1769.3165234390704
2518,18,OTHER,Japan,standard,tablet,0,59.7,2,Animation,occasional,2020-05-02,2024-12-29,3,14.99,56.733333333333334,850.4326666666667,1033.8,1033.8,1.6234471113255338,1380.6324560768705
